  0.3568127E+02  0.3730647E+02  0.2492152E+03  0.5557455E+01 -0.7289479E+00  0.6845709E+00
  0.3588634E+02  0.3709931E+02  0.2493566E+03  0.5568619E+01 -0.7070853E+00  0.7071300E+00
  0.3609140E+02  0.3689583E+02  0.2494814E+03  0.5579739E+01 -0.6845249E+00  0.7289911E+00
  0.3629647E+02  0.3669617E+02  0.2495891E+03  0.5590810E+01 -0.6612890E+00  0.7501329E+00
  0.3650153E+02  0.3650050E+02  0.2496797E+03  0.5601823E+01 -0.6374004E+00  0.7705343E+00
  0.3670660E+02  0.3630897E+02  0.2497529E+03  0.5612773E+01 -0.6128828E+00  0.7901753E+00
  0.3691166E+02  0.3612173E+02  0.2498087E+03  0.5623651E+01 -0.5877604E+00  0.8090365E+00
  0.3711673E+02  0.3593894E+02  0.2498468E+03  0.5634451E+01 -0.5620579E+00  0.8270993E+00
  0.3732179E+02  0.3576073E+02  0.2498673E+03  0.5645166E+01 -0.5358008E+00  0.8443459E+00
  0.3752686E+02  0.3558726E+02  0.2498701E+03  0.5655788E+01 -0.5090149E+00  0.8607591E+00
  0.3773192E+02  0.3541865E+02  0.2498552E+03  0.5666311E+01 -0.4817266E+00  0.8763229E+00
  0.3793699E+02  0.3525505E+02  0.2498228E+03  0.5676728E+01 -0.4539629E+00  0.8910219E+00
  0.3814205E+02  0.3509656E+02  0.2497730E+03  0.5687031E+01 -0.4257512E+00  0.9048416E+00
  0.3834712E+02  0.3494333E+02  0.2497059E+03  0.5697213E+01 -0.3971194E+00  0.9177683E+00
  0.3855218E+02  0.3479546E+02  0.2496218E+03  0.5707268E+01 -0.3680956E+00  0.9297892E+00
  0.3875725E+02  0.3465305E+02  0.2495208E+03  0.5717189E+01 -0.3387086E+00  0.9408926E+00
  0.3896231E+02  0.3451622E+02  0.2494034E+03  0.5726968E+01 -0.3089873E+00  0.9510674E+00
  0.3916738E+02  0.3438505E+02  0.2492699E+03  0.5736599E+01 -0.2789611E+00  0.9603036E+00
  0.3937244E+02  0.3425964E+02  0.2491207E+03  0.5746076E+01 -0.2486596E+00  0.9685922E+00
  0.3957751E+02  0.3414005E+02  0.2489561E+03  0.5755392E+01 -0.2181127E+00  0.9759248E+00
  0.3978257E+02  0.3402637E+02  0.2487768E+03  0.5764540E+01 -0.1873505E+00  0.9822943E+00
  0.3998763E+02  0.3391865E+02  0.2485831E+03  0.5773515E+01 -0.1564035E+00  0.9876945E+00
  0.4019270E+02  0.3381694E+02  0.2483757E+03  0.5782310E+01 -0.1253021E+00  0.9921199E+00
  0.4039776E+02  0.3372130E+02  0.2481551E+03  0.5790920E+01 -0.9407699E-01  0.9955661E+00
  0.4060283E+02  0.3363175E+02  0.2479219E+03  0.5799339E+01 -0.6275909E-01  0.9980299E+00
  0.4080789E+02  0.3354832E+02  0.2476767E+03  0.5807561E+01 -0.3137924E-01  0.9995088E+00
  0.4101296E+02  0.3347103E+02  0.2474203E+03  0.5815581E+01  0.3157196E-04  0.1000001E+01
  0.4121802E+02  0.3339989E+02  0.2471533E+03  0.5823394E+01  0.3144235E-01  0.9995068E+00
  0.4142309E+02  0.3333489E+02  0.2468763E+03  0.5830995E+01  0.6282210E-01  0.9980259E+00
  0.4162815E+02  0.3327603E+02  0.2465901E+03  0.5838380E+01  0.9413986E-01  0.9955602E+00
  0.4183322E+02  0.3322328E+02  0.2462953E+03  0.5845544E+01  0.1253647E+00  0.9921119E+00
  0.4203828E+02  0.3317661E+02  0.2459928E+03  0.5852483E+01  0.1564658E+00  0.9876846E+00
  0.4224335E+02  0.3313600E+02  0.2456832E+03  0.5859194E+01  0.1874126E+00  0.9822825E+00
  0.4244841E+02  0.3310138E+02  0.2453672E+03  0.5865672E+01  0.2181743E+00  0.9759110E+00
  0.4265348E+02  0.3307271E+02  0.2450456E+03  0.5871916E+01  0.2487208E+00  0.9685765E+00
  0.4285854E+02  0.3304991E+02  0.2447189E+03  0.5877921E+01  0.2790218E+00  0.9602860E+00
  0.4306361E+02  0.3303293E+02  0.2443881E+03  0.5883686E+01  0.3090474E+00  0.9510479E+00
  0.4326867E+02  0.3302167E+02  0.2440536E+03  0.5889208E+01  0.3387680E+00  0.9408712E+00
  0.4347374E+02  0.3301605E+02  0.2437162E+03  0.5894484E+01  0.3681544E+00  0.9297660E+00
  0.4367880E+02  0.3301598E+02  0.2433766E+03  0.5899515E+01  0.3971773E+00  0.9177432E+00
  0.4388387E+02  0.3302135E+02  0.2430352E+03  0.5904297E+01  0.4258084E+00  0.9048147E+00
  0.4408893E+02  0.3303206E+02  0.2426929E+03  0.5908830E+01  0.4540192E+00  0.8909933E+00
  0.4429400E+02  0.3304799E+02  0.2423500E+03  0.5913113E+01  0.4817819E+00  0.8762925E+00
  0.4449906E+02  0.3306903E+02  0.2420073E+03  0.5917146E+01  0.5090692E+00  0.8607270E+00
  0.4470413E+02  0.3309504E+02  0.2416651E+03  0.5920929E+01  0.5358541E+00  0.8443120E+00
  0.4490919E+02  0.3312589E+02  0.2413241E+03  0.5924462E+01  0.5621102E+00  0.8270638E+00
  0.4511425E+02  0.3316146E+02  0.2409846E+03  0.5927745E+01  0.5878115E+00  0.8089994E+00
  0.4531932E+02  0.3320160E+02  0.2406471E+03  0.5930780E+01  0.6129327E+00  0.7901366E+00
  0.4552438E+02  0.3324617E+02  0.2403121E+03  0.5933567E+01  0.6374491E+00  0.7704940E+00
  0.4572945E+02  0.3329503E+02  0.2399798E+03  0.5936108E+01  0.6613363E+00  0.7500911E+00
  0.4593451E+02  0.3334802E+02  0.2396508E+03  0.5938405E+01  0.6845709E+00  0.7289479E+00
  0.4613958E+02  0.3340500E+02  0.2393251E+03  0.5940459E+01  0.7071300E+00  0.7070853E+00
  0.4634464E+02  0.3346581E+02  0.2390033E+03  0.5942273E+01  0.7289911E+00  0.6845249E+00
  0.4654971E+02  0.3353029E+02  0.2386855E+03  0.5943850E+01  0.7501329E+00  0.6612890E+00
  0.4675477E+02  0.3359830E+02  0.2383720E+03  0.5945191E+01  0.7705343E+00  0.6374004E+00
  0.4695984E+02  0.3366967E+02  0.2380629E+03  0.5946301E+01  0.7901753E+00  0.6128828E+00
  0.4716490E+02  0.3374424E+02  0.2377585E+03  0.5947183E+01  0.8090365E+00  0.5877604E+00
  0.4736997E+02  0.3382185E+02  0.2374590E+03  0.5947839E+01  0.8270993E+00  0.5620579E+00
  0.4757503E+02  0.3390236E+02  0.2371644E+03  0.5948274E+01  0.8443459E+00  0.5358008E+00
  0.4778010E+02  0.3398559E+02  0.2368749E+03  0.5948491E+01  0.8607591E+00  0.5090149E+00
  0.4798516E+02  0.3407139E+02  0.2365905E+03  0.5948495E+01  0.8763229E+00  0.4817266E+00
  0.4819023E+02  0.3415960E+02  0.2363114E+03  0.5948289E+01  0.8910219E+00  0.4539629E+00
  0.4839529E+02  0.3425006E+02  0.2360376E+03  0.5947879E+01  0.9048416E+00  0.4257512E+00
  0.4860036E+02  0.3434263E+02  0.2357691E+03  0.5947269E+01  0.9177683E+00  0.3971194E+00
  0.4880542E+02  0.3443715E+02  0.2355060E+03  0.5946464E+01  0.9297892E+00  0.3680956E+00
  0.4901049E+02  0.3453346E+02  0.2352482E+03  0.5945468E+01  0.9408926E+00  0.3387086E+00
  0.4921555E+02  0.3463141E+02  0.2349958E+03  0.5944286E+01  0.9510674E+00  0.3089873E+00
  0.4942062E+02  0.3473085E+02  0.2347487E+03  0.5942924E+01  0.9603036E+00  0.2789611E+00
  0.4962568E+02  0.3483165E+02  0.2345068E+03  0.5941388E+01  0.9685922E+00  0.2486596E+00
  0.4983075E+02  0.3493365E+02  0.2342702E+03  0.5939681E+01  0.9759248E+00  0.2181127E+00
  0.5003581E+02  0.3503671E+02  0.2340388E+03  0.5937810E+01  0.9822943E+00  0.1873505E+00
  0.5024087E+02  0.3514070E+02  0.2338125E+03  0.5935781E+01  0.9876945E+00  0.1564035E+00
  0.5044594E+02  0.3524547E+02  0.2335912E+03  0.5933598E+01  0.9921199E+00  0.1253021E+00
  0.5065100E+02  0.3535090E+02  0.2333749E+03  0.5931268E+01  0.9955661E+00  0.9407699E-01
  0.5085607E+02  0.3545684E+02  0.2331635E+03  0.5928795E+01  0.9980299E+00  0.6275909E-01
  0.5106113E+02  0.3556318E+02  0.2329568E+03  0.5926187E+01  0.9995088E+00  0.3137924E-01
